"Customer.ID","Gender","Age","Married","Number.of.Dependents","City","Zip.Code","Number.of.Referrals","Tenure.in.Months","Offer","Phone.Service","Avg.Monthly.Long.Distance.Charges","Multiple.Lines","Internet.Service","Internet.Type","Avg.Monthly.GB.Download","Online.Security","Online.Backup","Device.Protection.Plan","Premium.Tech.Support","Streaming.TV","Streaming.Movies","Streaming.Music","Unlimited.Data","Contract","Paperless.Billing","Payment.Method","Monthly.Charge","Total.Charges","Total.Refunds","Total.Extra.Data.Charges","Total.Long.Distance.Charges","Total.Revenue","Customer.Status","Churn.Category","Churn.Reason","Tenure_Category","Age_Category","Service_Category"
"2873-ZLIWT","Female",64,"Yes",0,"Temecula",92592,1,40,"Offer B","Yes",2.03,"Yes","Yes","Fiber Optic",19,"No","No","Yes","Yes","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",84.85,3303.05,0,0,81.2,3384.25,"Churned","Competitor","Competitor made better offer","Junior","Anciano","Enhanced Services"
"2874-YXVVA","Female",38,"No",0,"Herlong",96113,0,34,"None","Yes",2.82,"No","Yes","Fiber Optic",2,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",105.1,3634.8,0,0,95.88,3730.68,"Stayed","","","Junior","Adulto","All Included"
"2876-GZYZC","Female",49,"No",0,"Cerritos",90703,0,13,"None","Yes",29.21,"Yes","Yes","Fiber Optic",22,"No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",85.95,1215.65,0,0,379.73,1595.38,"Stayed","","","Junior","Adulto","Enhanced Services"
"2877-VDUER","Female",36,"Yes",1,"Camp Nelson",93208,6,35,"None","No",NA,"","Yes","DSL",30,"No","No","No","Yes","Yes","No","No","Yes","One Year","No","Credit Card",40.9,1383.6,0,0,0,1383.6,"Stayed","","","Junior","Adulto","Minimum Services"
"2878-RMWXY","Male",75,"Yes",0,"Temecula",92590,5,72,"None","Yes",28.5,"Yes","Yes","Fiber Optic",5,"Yes","Yes","Yes","No","No","Yes","No","Yes","Two Year","Yes","Credit Card",102.65,7550.3,0,0,2052,9602.3,"Stayed","","","Junior","Anciano","All Included"
"2880-FPNAE","Male",69,"Yes",0,"Van Nuys",91405,1,2,"Offer E","Yes",7.29,"No","Yes","Fiber Optic",14,"No","No","Yes","No","No","No","No","Yes","Two Year","Yes","Bank Withdrawal",74.2,140.1,0,0,14.58,154.68,"Joined","","","Junior","Anciano","Services with Improvements"
"2882-WDTBA","Male",64,"Yes",0,"Willows",95988,4,69,"Offer A","Yes",44.33,"No","Yes","Cable",18,"Yes","Yes","Yes","Yes","Yes","No","No","Yes","Two Year","Yes","Bank Withdrawal",75.75,5388.15,0,0,3058.77,8446.92,"Stayed","","","Junior","Anciano","Services with Improvements"
"2883-ILGWO","Male",68,"No",0,"Compton",90222,0,57,"None","Yes",32.12,"Yes","Yes","Fiber Optic",15,"No","Yes","No","Yes","Yes","Yes","No","No","Two Year","Yes","Bank Withdrawal",104.9,5913.95,1.69,90,1830.84,7833.1,"Stayed","","","Junior","Anciano","All Included"
"2884-GBPFB","Female",61,"Yes",0,"Morro Bay",93442,4,35,"Offer C","Yes",10.43,"No","Yes","Fiber Optic",4,"No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",70.3,2416.55,0,80,365.05,2861.6,"Churned","Other","Moved","Junior","Anciano","Services with Improvements"
"2885-HIJDH","Male",47,"Yes",3,"Tecate",91980,9,69,"None","Yes",26.35,"Yes","Yes","DSL",53,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal",86.9,6194.1,0,0,1818.15,8012.25,"Stayed","","","Junior","Adulto","Enhanced Services"
"2886-KEFUM","Female",50,"Yes",0,"Big Bend",96011,1,63,"None","Yes",1.93,"Yes","Yes","Fiber Optic",21,"No","Yes","Yes","No","Yes","Yes","Yes","No","One Year","Yes","Bank Withdrawal",107.5,6873.75,0,60,121.59,7055.34,"Churned","Attitude","Attitude of support person","Junior","Adulto","All Included"
"2887-JPYLU","Female",58,"No",3,"Stinson Beach",94970,0,41,"None","Yes",38.94,"No","Yes","DSL",28,"No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",45.2,1841.9,0,0,1596.54,3438.44,"Stayed","","","Junior","Adulto","Minimum Services"
"2889-FPWRM","Male",31,"Yes",0,"Mckinleyville",95519,1,72,"None","Yes",34.87,"Yes","Yes","Fiber Optic",8,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",117.8,8684.8,0,0,2510.64,11195.44,"Churned","Competitor","Competitor offered higher download speeds","Junior","Adulto","All Included"
"2890-WFBHU","Female",26,"No",0,"Salyer",95563,0,59,"Offer B","Yes",1.94,"Yes","Yes","DSL",73,"Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","One Year","No","Credit Card",79.85,4786.1,0,0,114.46,4900.56,"Stayed","","","Junior","Joven","Enhanced Services"
"2894-QOJRX","Female",19,"Yes",0,"San Diego",92124,1,25,"Offer C","No",NA,"","Yes","Cable",82,"No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",34,853,0,0,0,853,"Churned","Competitor","Competitor had better devices","Junior","Joven","Minimum Services"
"2896-TBNBE","Male",46,"Yes",0,"Guadalupe",93434,5,40,"Offer B","Yes",12.97,"No","Yes","Fiber Optic",24,"No","Yes","Yes","No","No","No","No","Yes","One Year","No","Bank Withdrawal",80.8,3132.75,0,0,518.8,3651.55,"Stayed","","","Junior","Adulto","Enhanced Services"
"2897-DOVND","Male",31,"No",0,"Winterhaven",92283,0,2,"None","Yes",11.19,"No","Yes","Fiber Optic",14,"No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",69.8,146.65,0,10,22.38,179.03,"Joined","","","Junior","Adulto","Services with Improvements"
"2898-LSJGD","Female",30,"Yes",0,"Santa Ana",92707,1,21,"None","No",NA,"","Yes","Cable",69,"Yes","No","Yes","No","Yes","Yes","Yes","No","One Year","Yes","Bank Withdrawal",55.95,1157.05,0,10,0,1167.05,"Churned","Attitude","Attitude of service provider","Junior","Joven","Minimum Services"
"2898-MRKPI","Male",36,"Yes",1,"Ranchita",92066,10,68,"Offer A","Yes",34.62,"Yes","Yes","Fiber Optic",18,"No","Yes","No","No","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card",101.05,6770.5,0,0,2354.16,9124.66,"Stayed","","","Junior","Adulto","All Included"
"2903-YYTBW","Male",48,"Yes",2,"Hemet",92545,1,1,"None","Yes",41.1,"No","Yes","DSL",18,"No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",44.55,44.55,0,0,41.1,85.65,"Joined","","","Junior","Adulto","Minimum Services"
"2904-GGUAZ","Female",24,"Yes",0,"Potrero",91963,8,72,"Offer A","Yes",16.15,"Yes","Yes","Fiber Optic",52,"Yes","Yes","No","No","No","No","Yes","Yes","Two Year","Yes","Bank Withdrawal",84.05,6052.25,0,0,1162.8,7215.05,"Stayed","","","Junior","Joven","Enhanced Services"
"2905-KFQUV","Female",61,"Yes",0,"Moss Beach",94038,9,2,"None","Yes",7.49,"No","Yes","Fiber Optic",14,"No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",70.4,154.8,0,0,14.98,169.78,"Joined","","","Junior","Anciano","Services with Improvements"
"2908-ZTPNF","Female",41,"No",0,"Pleasanton",94566,0,36,"Offer C","No",NA,"","Yes","Cable",2,"No","Yes","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",34.85,1267.2,0,0,0,1267.2,"Stayed","","","Junior","Adulto","Minimum Services"
"2911-IJORQ","Male",42,"No",0,"Stirling City",95978,0,37,"None","Yes",44.52,"Yes","Yes","DSL",6,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",90.6,3358.65,8.96,0,1647.24,4996.93,"Stayed","","","Junior","Adulto","Enhanced Services"
"2911-UREFD","Female",50,"Yes",0,"Santa Monica",90405,3,39,"None","No",NA,"","Yes","DSL",13,"Yes","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",55.9,2184.35,0,0,0,2184.35,"Churned","Dissatisfaction","Lack of self-service on Website","Junior","Adulto","Minimum Services"
"2911-WDXMV","Male",29,"No",3,"Fontana",92335,0,18,"Offer D","Yes",41.08,"Yes","Yes","Fiber Optic",48,"No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",80.55,1406.65,0,0,739.44,2146.09,"Stayed","","","Junior","Joven","Enhanced Services"
"2916-BQZLN","Male",29,"No",0,"Reseda",91335,0,19,"None","Yes",11.42,"Yes","Yes","Fiber Optic",41,"Yes","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",84.75,1651.95,49.38,0,216.98,1819.55,"Stayed","","","Junior","Joven","Enhanced Services"
"2919-HBCJO","Female",36,"No",0,"Downieville",95936,0,4,"None","Yes",24.09,"No","Yes","Fiber Optic",17,"No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",76.65,333.6,0,0,96.36,429.96,"Churned","Other","Moved","Junior","Adulto","Services with Improvements"
"2920-RNCEZ","Male",46,"Yes",1,"Lebec",93243,10,1,"None","Yes",11.45,"No","Yes","Fiber Optic",14,"No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",69.95,69.95,0,0,11.45,81.4,"Joined","","","Junior","Adulto","Services with Improvements"
"2921-XWDJH","Female",76,"Yes",0,"Glendale",91202,0,38,"None","Yes",3.42,"No","Yes","Fiber Optic",15,"Yes","No","No","No","No","Yes","No","Yes","Two Year","Yes","Bank Withdrawal",83.45,3147.15,24.98,0,129.96,3252.13,"Stayed","","","Junior","Anciano","Enhanced Services"
"2924-KHUVI","Male",28,"Yes",0,"Orland",95963,7,56,"None","Yes",46.9,"Yes","Yes","Fiber Optic",48,"Yes","No","No","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",100.55,5514.95,0,0,2626.4,8141.35,"Stayed","","","Junior","Joven","All Included"
"2925-MXLSX","Female",37,"No",0,"Chula Vista",91911,0,30,"Offer C","Yes",22.64,"Yes","Yes","DSL",18,"No","Yes","Yes","No","Yes","No","No","Yes","One Year","Yes","Credit Card",68.95,2038.7,0,0,679.2,2717.9,"Stayed","","","Junior","Adulto","Services with Improvements"
"2925-VDZHY","Male",64,"Yes",2,"Sonora",95370,1,72,"Offer A","Yes",28.63,"Yes","Yes","DSL",19,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Credit Card",88.7,6501.35,0,0,2061.36,8562.71,"Stayed","","","Junior","Anciano","Enhanced Services"
"2927-CVULT","Female",64,"Yes",1,"Ramona",92065,1,53,"Offer B","Yes",28.36,"Yes","Yes","Fiber Optic",17,"Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal",104.05,5566.4,0,0,1503.08,7069.48,"Stayed","","","Junior","Anciano","All Included"
"2927-QRRQV","Male",44,"Yes",0,"Scott Bar",96085,1,46,"Offer B","Yes",10.13,"Yes","Yes","Fiber Optic",3,"No","Yes","Yes","No","Yes","No","No","Yes","One Year","Yes","Bank Withdrawal",94.65,4312.5,0,0,465.98,4778.48,"Stayed","","","Junior","Adulto","Enhanced Services"
"2929-ERCFZ","Female",22,"Yes",0,"Independence",93526,1,8,"Offer E","Yes",38.83,"No","Yes","Fiber Optic",76,"No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",94.2,777.3,0,0,310.64,1087.94,"Churned","Competitor","Competitor had better devices","Junior","Joven","Enhanced Services"
"2929-QNSRW","Female",21,"Yes",0,"San Diego",92130,1,56,"None","Yes",19.16,"Yes","Yes","Fiber Optic",48,"No","Yes","No","No","Yes","Yes","Yes","No","One Year","Yes","Bank Withdrawal",98.25,5508.35,0,150,1072.96,6731.31,"Churned","Competitor","Competitor made better offer","Junior","Joven","All Included"
"2930-UOTMB","Female",29,"No",0,"Riverside",92506,0,31,"Offer C","Yes",31.14,"Yes","Yes","Cable",52,"Yes","No","Yes","Yes","No","No","No","No","Month-to-Month","No","Credit Card",65.25,1994.3,0,120,965.34,3079.64,"Churned","Competitor","Competitor offered higher download speeds","Junior","Joven","Services with Improvements"
"2931-FSOHN","Male",76,"No",0,"Napa",94559,0,13,"None","Yes",49.9,"No","Yes","DSL",30,"No","Yes","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",59.9,788.35,0,0,648.7,1437.05,"Stayed","","","Junior","Anciano","Services with Improvements"
"2931-SVLTV","Male",59,"Yes",3,"Vallejo",94589,6,40,"Offer B","Yes",11.5,"Yes","Yes","Fiber Optic",22,"Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",110.1,4469.1,0,0,460,4929.1,"Stayed","","","Junior","Adulto","All Included"
"2931-VUVJN","Female",71,"Yes",0,"Murrieta",92562,0,59,"None","Yes",19.14,"Yes","Yes","Fiber Optic",13,"Yes","Yes","Yes","Yes","No","No","No","No","One Year","Yes","Bank Withdrawal",94.05,5483.9,0,30,1129.26,6643.16,"Stayed","","","Junior","Anciano","Enhanced Services"
"2931-XIQBR","Female",41,"Yes",3,"Kelseyville",95451,7,50,"None","Yes",47.48,"No","Yes","Fiber Optic",27,"No","No","Yes","Yes","Yes","Yes","Yes","Yes","One Year","No","Credit Card",103.05,5153.5,0,0,2374,7527.5,"Stayed","","","Junior","Adulto","All Included"
"2933-FILNV","Female",53,"Yes",3,"Carlsbad",92009,0,2,"None","No",NA,"","Yes","DSL",52,"No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",24.4,36.55,0,0,0,36.55,"Churned","Dissatisfaction","Lack of self-service on Website","Junior","Adulto","Minimum Services"
"2933-XEUJM","Female",56,"No",0,"Ballico",95303,0,46,"Offer B","Yes",46.83,"Yes","Yes","DSL",2,"Yes","No","Yes","No","Yes","Yes","Yes","Yes","Two Year","No","Mailed Check",79.2,3593.8,0,0,2154.18,5747.98,"Stayed","","","Junior","Adulto","Enhanced Services"
"2937-FTHUR","Female",45,"No",3,"Cedar Glen",92321,0,18,"Offer D","Yes",42.45,"Yes","Yes","DSL",28,"Yes","No","No","No","No","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",64.8,1166.7,0,0,764.1,1930.8,"Stayed","","","Junior","Adulto","Services with Improvements"
"2946-KIQSP","Female",59,"No",0,"Fallbrook",92028,0,35,"Offer C","No",NA,"","Yes","Cable",12,"No","No","Yes","Yes","No","No","No","No","Month-to-Month","Yes","Credit Card",33.45,1175.85,0,30,0,1205.85,"Stayed","","","Junior","Adulto","Minimum Services"
"2947-DOMLJ","Male",47,"No",2,"Buena Park",90621,0,1,"None","Yes",11.86,"No","Yes","Cable",13,"Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card",50.6,50.6,0,0,11.86,62.46,"Churned","Dissatisfaction","Service dissatisfaction","Junior","Adulto","Minimum Services"
"2951-QOQTK","Male",28,"No",0,"Sacramento",95815,0,4,"None","Yes",42.33,"Yes","Yes","Fiber Optic",76,"No","No","No","Yes","No","No","Yes","Yes","Month-to-Month","No","Credit Card",80.8,332.45,0,0,169.32,501.77,"Churned","Competitor","Competitor offered higher download speeds","Junior","Joven","Enhanced Services"
"2952-QAYZF","Male",30,"No",0,"Sacramento",95828,0,5,"None","Yes",36.52,"Yes","Yes","Fiber Optic",27,"No","Yes","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",85.3,424.15,0,0,182.6,606.75,"Churned","Competitor","Competitor had better devices","Junior","Joven","Enhanced Services"
"2954-PIBKO","Female",64,"Yes",0,"Los Angeles",90058,7,69,"None","Yes",39.88,"Yes","Yes","Cable",17,"Yes","No","Yes","Yes","No","No","No","No","Two Year","Yes","Credit Card",64.15,4254.1,0,40,2751.72,7045.82,"Stayed","","","Junior","Anciano","Services with Improvements"
"2955-BJZHG","Male",41,"Yes",0,"Apple Valley",92308,1,17,"None","Yes",16.61,"No","Yes","Fiber Optic",3,"No","No","No","No","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal",80.85,1400.85,0,0,282.37,1683.22,"Churned","Competitor","Competitor had better devices","Junior","Adulto","Enhanced Services"
"2956-GGUCQ","Male",71,"Yes",0,"Pioneer",95666,1,24,"None","Yes",2.05,"Yes","Yes","Fiber Optic",22,"Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",78.85,1772.25,0,0,49.2,1821.45,"Churned","Attitude","Attitude of service provider","Junior","Anciano","Enhanced Services"
"2957-JIRMN","Female",69,"No",0,"Vallejo",94591,0,62,"None","Yes",19.52,"Yes","Yes","Fiber Optic",3,"No","No","No","No","Yes","No","No","Yes","One Year","No","Bank Withdrawal",84.45,4959.15,0,0,1210.24,6169.39,"Stayed","","","Junior","Anciano","Enhanced Services"
"2957-LOLHO","Male",49,"No",0,"Fallbrook",92028,0,12,"None","Yes",11.12,"No","Yes","DSL",14,"No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",45.4,518.9,0,0,133.44,652.34,"Churned","Competitor","Competitor made better offer","Junior","Adulto","Minimum Services"
"2959-EEXWB","Female",54,"Yes",2,"Pasadena",91105,10,45,"Offer B","No",NA,"","Yes","DSL",18,"Yes","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",50.9,2333.85,0,0,0,2333.85,"Stayed","","","Junior","Adulto","Minimum Services"
"2959-FENLU","Female",64,"No",0,"Los Gatos",95033,0,9,"None","Yes",48.38,"No","Yes","Fiber Optic",8,"No","No","Yes","No","No","Yes","Yes","No","Month-to-Month","Yes","Credit Card",85.3,781.4,0,10,435.42,1226.82,"Stayed","","","Junior","Anciano","Enhanced Services"
"2959-MJHIC","Male",60,"Yes",0,"Hinkley",92347,3,4,"None","Yes",32.43,"No","Yes","Fiber Optic",13,"No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",80.35,307.4,0,0,129.72,437.12,"Churned","Dissatisfaction","Product dissatisfaction","Junior","Adulto","Enhanced Services"
"2960-NKRSO","Male",60,"No",0,"Mad River",95552,0,24,"None","Yes",9.53,"No","Yes","Fiber Optic",24,"No","Yes","Yes","Yes","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",85.95,2107.15,0,0,228.72,2335.87,"Stayed","","","Junior","Adulto","Enhanced Services"
"2962-XPMCQ","Male",56,"No",0,"Sacramento",95828,0,2,"Offer E","Yes",6.47,"No","Yes","DSL",21,"No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",45.15,98.5,0,0,12.94,111.44,"Churned","Competitor","Competitor offered higher download speeds","Junior","Adulto","Minimum Services"
"2968-SSGAA","Female",41,"No",0,"San Francisco",94117,0,10,"None","Yes",45.21,"Yes","Yes","Fiber Optic",3,"No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",100.6,1060.2,0,0,452.1,1512.3,"Churned","Competitor","Competitor offered more data","Junior","Adulto","All Included"
"2969-QWUBZ","Female",53,"No",0,"Los Altos",94022,0,2,"None","No",NA,"","Yes","Cable",21,"No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",51.4,96.8,0,0,0,96.8,"Joined","","","Junior","Adulto","Minimum Services"
"2969-VAPYH","Female",28,"No",0,"Fresno",93704,0,67,"Offer A","Yes",35.99,"No","Yes","DSL",73,"Yes","Yes","No","Yes","No","No","No","Yes","One Year","No","Credit Card",60.5,3870,0,0,2411.33,6281.33,"Stayed","","","Junior","Joven","Services with Improvements"
"2969-WGHQO","Female",39,"Yes",3,"Bradley",93426,1,7,"None","Yes",18.91,"No","Yes","DSL",29,"Yes","Yes","Yes","No","Yes","No","No","Yes","One Year","No","Bank Withdrawal",69.45,477.05,0,0,132.37,609.42,"Stayed","","","Junior","Adulto","Services with Improvements"
"2971-SGAFL","Female",34,"No",0,"Millbrae",94030,0,13,"Offer D","Yes",38.4,"Yes","Yes","DSL",23,"Yes","No","Yes","No","Yes","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal",78.75,995.35,0,50,499.2,1544.55,"Stayed","","","Junior","Adulto","Enhanced Services"
"2972-YDYUW","Female",47,"No",0,"Posey",93260,0,57,"None","Yes",38.94,"Yes","Yes","Fiber Optic",7,"No","Yes","No","Yes","No","Yes","Yes","Yes","One Year","No","Bank Withdrawal",94.7,5468.95,0,0,2219.58,7688.53,"Stayed","","","Junior","Adulto","Enhanced Services"
"2974-GGUXS","Female",74,"Yes",0,"Granite Bay",95746,0,36,"Offer C","Yes",11.32,"Yes","Yes","Fiber Optic",16,"No","Yes","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card",91.95,3301.05,17.76,0,407.52,3690.81,"Stayed","","","Junior","Anciano","Enhanced Services"
"2977-CEBSX","Female",61,"No",0,"Coachella",92236,0,66,"None","Yes",13.28,"Yes","Yes","DSL",24,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card",90.05,5965.95,0,0,876.48,6842.43,"Stayed","","","Junior","Anciano","Enhanced Services"
"2978-XXSOG","Female",33,"No",0,"Doyle",96109,0,22,"Offer D","Yes",32.75,"Yes","Yes","DSL",24,"Yes","No","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Credit Card",59.05,1253.5,0,0,720.5,1974,"Stayed","","","Junior","Adulto","Services with Improvements"
"2979-SXESE","Female",57,"Yes",0,"Berkeley",94703,1,17,"Offer D","Yes",25.79,"Yes","Yes","Cable",12,"Yes","No","Yes","No","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal",94.4,1607.2,0,0,438.43,2045.63,"Churned","Other","Moved","Junior","Adulto","Enhanced Services"
"2982-IHMFT","Female",75,"No",0,"San Diego",92126,0,1,"None","Yes",39.61,"Yes","Yes","Fiber Optic",16,"No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",74.45,74.45,0,0,39.61,114.06,"Churned","Competitor","Competitor made better offer","Junior","Anciano","Services with Improvements"
"2982-VPSGI","Female",64,"Yes",0,"South Pasadena",91030,1,11,"Offer D","Yes",25.67,"Yes","Yes","Fiber Optic",18,"No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",94,1078.9,0,0,282.37,1361.27,"Churned","Competitor","Competitor made better offer","Junior","Anciano","Enhanced Services"
"2983-ZANRP","Female",27,"Yes",0,"La Puente",91744,1,2,"None","Yes",8.5,"No","Yes","Fiber Optic",59,"No","Yes","No","No","No","No","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",73.55,145.4,0,0,17,162.4,"Churned","Competitor","Competitor had better devices","Junior","Joven","Services with Improvements"
"2984-AFWNC","Female",52,"No",0,"Rough And Ready",95975,0,3,"None","Yes",17.01,"No","Yes","Fiber Optic",28,"No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",95.4,293.15,0,0,51.03,344.18,"Joined","","","Junior","Adulto","All Included"
"2984-MIIZL","Male",51,"No",0,"Guadalupe",93434,0,4,"None","Yes",7.26,"No","Yes","Fiber Optic",29,"No","No","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",74.8,321.9,0,0,29.04,350.94,"Churned","Dissatisfaction","Network reliability","Junior","Adulto","Services with Improvements"
"2984-TBYKU","Male",38,"Yes",3,"Barstow",92311,6,72,"Offer A","Yes",32.22,"Yes","Yes","Fiber Optic",25,"Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Two Year","Yes","Credit Card",104.9,7732.65,0,0,2319.84,10052.49,"Stayed","","","Junior","Adulto","All Included"
"2985-FMWYF","Female",46,"No",0,"Myers Flat",95554,0,23,"Offer D","Yes",18.12,"Yes","Yes","Fiber Optic",23,"No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",93.5,2341.55,0,0,416.76,2758.31,"Stayed","","","Junior","Adulto","Enhanced Services"
